umapnonneoplastic_1,umapnonneoplastic_2,SNN_clusters_nonNeoplastic
2.2892908958023943,7.331940419123922,14
-3.862006673472508,-2.439026825978007,24
-11.644401082652196,0.778913027690206,02
2.7708892730301775,2.9920566148026326,09
2.406878700596706,2.7739923066361287,09
-8.56267691578208,-0.395751678301539,02
-9.079179296153171,-13.697538130833353,10
5.161397924763576,-8.995019667698587,01
-11.239448079722507,0.45735207860306304,07
-8.243060598033056,-13.53958010013267,10
0.998269489151851,-8.278767340733255,01
-9.239111432688818,-12.57124685580894,10
-8.205461034434423,-0.7468413644568582,02
-8.837816724436864,-0.36860569651290376,02
5.722339620930568,-8.253767722202982,08
-3.632283219950779,-2.4426407748000285,24
4.166282644612209,-8.547963851048197,01
3.262720814091579,12.354288346217428,03
-7.878994474070653,-13.288243048741068,10
-9.528912076609716,-13.276220076634134,10
-2.5082690807753645,3.7615599698288777,18
-9.017194280284032,-13.627859824253765,10
0.18877763126553665,-7.648982756687846,01
-10.031448850291357,7.0023267335160115,21
0.32134999905289774,-8.168715231968607,01
2.407966127735988,13.407804734156882,03
-9.43886042560874,-1.367361181332316,02
-7.125031480448826,4.960288292811666,27
-9.373351583140478,-13.595017188145365,10
-8.880788335459814,-1.3071987562911171,02
1.8410340455597796,7.772072560237203,14
-10.137997159617528,6.992418534205709,21
-8.465718755381689,-0.5748273068205972,02
2.3820974734848894,13.023080117152489,03
-6.636323461192235,0.5819189614518027,15
4.064486494404689,12.075202233241354,03
-9.050516614573583,-0.413374387575831,02
1.2470165399140276,-8.105724089695657,01
5.106889238697902,-5.344485514713969,08
10.682476511341944,-3.8936316900984904,19
-11.394465932505712,0.04230569963291689,07
-9.23379279102622,0.32336733405426543,02
