sample,condition,raw
TR_01,Recurrent,20663
TR_01,Recurrent,3616
TR_01,Recurrent,8362
TR_01,Recurrent,1610
TR_01,Recurrent,10582
TR_01,Recurrent,1274
TR_01,Recurrent,2219
TR_01,Recurrent,6746
TR_01,Recurrent,3842
TR_01,Recurrent,10165
TR_01,Recurrent,1489
TR_01,Recurrent,1695
TR_01,Recurrent,2536
TR_01,Recurrent,10282
TR_01,Recurrent,11876
TR_01,Recurrent,7453
TR_01,Recurrent,7297
TR_01,Recurrent,6477
TR_01,Recurrent,8721
TR_01,Recurrent,8304
TR_01,Recurrent,6246
TR_01,Recurrent,21283
TR_01,Recurrent,3959
TR_01,Recurrent,21157
TR_01,Recurrent,13400
TR_01,Recurrent,16368
TR_01,Recurrent,12393
TR_01,Recurrent,10155
TR_01,Recurrent,11271
TR_01,Recurrent,13451
TR_01,Recurrent,9163
TR_01,Recurrent,18134
TR_01,Recurrent,6788
TR_01,Recurrent,11591
TR_01,Recurrent,11556
TR_01,Recurrent,5015
TR_01,Recurrent,11235
TR_01,Recurrent,22066
TR_01,Recurrent,2886
TR_01,Recurrent,3015
TR_01,Recurrent,12937
TR_01,Recurrent,1938
TR_01,Recurrent,4666
TR_01,Recurrent,11650
TR_01,Recurrent,12270
TR_01,Recurrent,3319
TR_01,Recurrent,13105
TR_01,Recurrent,9188
TR_01,Recurrent,12000
TR_01,Recurrent,3858
TR_01,Recurrent,8671
TR_01,Recurrent,10404
TR_01,Recurrent,10809
TR_01,Recurrent,2462
TR_01,Recurrent,13825
TR_01,Recurrent,3047
TR_01,Recurrent,6219
TR_01,Recurrent,14111
TR_01,Recurrent,8768
TR_01,Recurrent,4979
TR_01,Recurrent,1726
TR_01,Recurrent,14971
TR_01,Recurrent,6090
TR_01,Recurrent,5699
TR_01,Recurrent,14676
TR_01,Recurrent,10003
TR_01,Recurrent,27302
TR_01,Recurrent,3782
TR_01,Recurrent,11661
TR_01,Recurrent,7445
TR_01,Recurrent,5377
TR_01,Recurrent,5538
TR_01,Recurrent,19388
TR_01,Recurrent,6367
TR_01,Recurrent,17045
TR_01,Recurrent,4765
TR_01,Recurrent,2485
TR_01,Recurrent,1226
TR_01,Recurrent,4643
TR_01,Recurrent,14698
TR_01,Recurrent,2101
TR_01,Recurrent,21527
TR_01,Recurrent,11131
TR_01,Recurrent,5983
TR_01,Recurrent,12989
TR_01,Recurrent,7974
TR_01,Recurrent,11241
TR_01,Recurrent,14907
TR_01,Recurrent,11467
TR_01,Recurrent,20491
TR_01,Recurrent,1382
TR_01,Recurrent,1167
TR_01,Recurrent,1387
TR_01,Recurrent,16963
TR_01,Recurrent,3524
TR_01,Recurrent,2019
TR_01,Recurrent,7707
TR_01,Recurrent,15009
TR_01,Recurrent,6098
TR_01,Recurrent,19806
TR_01,Recurrent,9026
TR_01,Recurrent,10369
TR_01,Recurrent,2554
TR_01,Recurrent,9345
TR_01,Recurrent,10447
TR_01,Recurrent,31740
TR_01,Recurrent,5821
TR_01,Recurrent,6587
TR_01,Recurrent,11194
TR_01,Recurrent,14325
TR_01,Recurrent,6816
TR_01,Recurrent,26636
TR_01,Recurrent,7097
TR_01,Recurrent,2393
TR_01,Recurrent,3621
TR_01,Recurrent,16267
TR_01,Recurrent,20162
TR_01,Recurrent,8174
TR_01,Recurrent,6556
TR_01,Recurrent,18469
TR_01,Recurrent,8764
TR_01,Recurrent,11845
TR_01,Recurrent,7162
TR_01,Recurrent,2676
TR_01,Recurrent,8514
TR_01,Recurrent,8361
TR_01,Recurrent,24432
TR_01,Recurrent,9194
TR_01,Recurrent,8481
TR_01,Recurrent,10296
TR_01,Recurrent,1918
TR_01,Recurrent,11381
TR_01,Recurrent,5829
TR_01,Recurrent,4474
TR_01,Recurrent,18685
TR_01,Recurrent,3848
TR_01,Recurrent,9606
TR_01,Recurrent,3793
TR_01,Recurrent,10379
TR_01,Recurrent,8847
TR_01,Recurrent,13716
TR_01,Recurrent,11948
TR_01,Recurrent,29635
TR_01,Recurrent,3236
TR_01,Recurrent,9652
TR_01,Recurrent,27589
TR_01,Recurrent,21437
TR_01,Recurrent,8002
TR_01,Recurrent,10828
TR_01,Recurrent,10094
TR_01,Recurrent,10622
TR_01,Recurrent,8808
TR_01,Recurrent,10235
TR_01,Recurrent,6286
TR_01,Recurrent,1126
TR_01,Recurrent,8686
TR_01,Recurrent,3450
TR_01,Recurrent,9254
TR_01,Recurrent,8685
TR_01,Recurrent,9959
TR_01,Recurrent,7603
TR_01,Recurrent,8501
TR_01,Recurrent,9207
TR_01,Recurrent,2393
TR_01,Recurrent,4643
TR_01,Recurrent,2185
TR_01,Recurrent,8822
TR_01,Recurrent,12982
TR_01,Recurrent,16632
TR_01,Recurrent,16321
TR_01,Recurrent,4529
TR_01,Recurrent,6729
TR_01,Recurrent,1370
TR_01,Recurrent,8638
TR_01,Recurrent,8481
TR_01,Recurrent,11578
TR_01,Recurrent,1797
TR_01,Recurrent,7151
TR_01,Recurrent,11929
TR_01,Recurrent,27295
TR_01,Recurrent,5605
TR_01,Recurrent,18113
TR_01,Recurrent,5174
TR_01,Recurrent,5941
TR_01,Recurrent,4172
TR_01,Recurrent,12057
TR_01,Recurrent,6680
TR_01,Recurrent,13942
TR_01,Recurrent,6612
TR_01,Recurrent,13367
TR_01,Recurrent,5346
TR_01,Recurrent,4319
TR_01,Recurrent,10748
TR_01,Recurrent,8417
TR_01,Recurrent,4835
TR_01,Recurrent,5547
TR_01,Recurrent,9952
TR_01,Recurrent,5370
TR_01,Recurrent,9556
TR_01,Recurrent,14395
TR_01,Recurrent,14092
TR_01,Recurrent,10013
TR_01,Recurrent,13467
TR_01,Recurrent,1768
TR_01,Recurrent,2547
TR_01,Recurrent,7058
TR_01,Recurrent,1437
TR_01,Recurrent,4295
TR_01,Recurrent,8950
TR_01,Recurrent,7112
TR_01,Recurrent,5562
TR_01,Recurrent,8341
TR_01,Recurrent,8024
TR_01,Recurrent,14258
TR_01,Recurrent,9824
TR_01,Recurrent,23592
TR_01,Recurrent,10281
TR_01,Recurrent,12804
TR_01,Recurrent,7703
TR_01,Recurrent,6480
TR_01,Recurrent,5877
TR_01,Recurrent,3110
TR_01,Recurrent,7647
TR_01,Recurrent,6942
TR_01,Recurrent,5934
TR_01,Recurrent,11674
TR_01,Recurrent,5743
TR_01,Recurrent,14173
TR_01,Recurrent,28894
TR_01,Recurrent,3028
TR_01,Recurrent,1948
TR_01,Recurrent,8712
TR_01,Recurrent,12661
TR_01,Recurrent,18436
TR_01,Recurrent,16495
TR_01,Recurrent,3419
TR_01,Recurrent,15994
TR_01,Recurrent,6051
TR_01,Recurrent,10980
TR_01,Recurrent,3578
TR_01,Recurrent,15248
TR_01,Recurrent,4255
TR_01,Recurrent,1987
TR_01,Recurrent,8594
TR_01,Recurrent,13311
TR_01,Recurrent,9783
TR_01,Recurrent,11119
TR_01,Recurrent,3898
TR_01,Recurrent,19846
TR_01,Recurrent,5270
TR_01,Recurrent,4727
TR_01,Recurrent,13363
TR_01,Recurrent,14463
TR_01,Recurrent,18027
TR_01,Recurrent,10298
TR_01,Recurrent,7996
TR_01,Recurrent,1550
TR_01,Recurrent,2984
TR_01,Recurrent,1756
TR_01,Recurrent,6319
TR_01,Recurrent,29018
TR_01,Recurrent,3399
TR_01,Recurrent,4970
TR_01,Recurrent,8426
TR_01,Recurrent,4786
TR_01,Recurrent,13996
TR_01,Recurrent,10428
TR_01,Recurrent,17694
TR_01,Recurrent,12535
TR_01,Recurrent,6594
TR_01,Recurrent,7521
TR_01,Recurrent,11055
TR_01,Recurrent,12282
TR_01,Recurrent,2143
TR_01,Recurrent,9144
TR_01,Recurrent,8217
TR_01,Recurrent,8951
TR_01,Recurrent,1506
TR_01,Recurrent,13288
TR_01,Recurrent,13390
TR_01,Recurrent,9967
TR_01,Recurrent,15214
TR_01,Recurrent,3333
TR_01,Recurrent,14107
TR_01,Recurrent,17461
TR_01,Recurrent,8798
TR_01,Recurrent,2799
TR_01,Recurrent,9570
TR_01,Recurrent,11251
TR_01,Recurrent,16046
TR_01,Recurrent,6596
TR_01,Recurrent,10142
TR_01,Recurrent,7724
TR_01,Recurrent,1706
TR_01,Recurrent,6947
TR_01,Recurrent,3758
TR_01,Recurrent,16701
TR_01,Recurrent,31796
TR_01,Recurrent,4810
TR_01,Recurrent,10204
TR_01,Recurrent,7906
TR_01,Recurrent,14500
TR_01,Recurrent,10271
TR_01,Recurrent,1610
TR_01,Recurrent,7478
TR_01,Recurrent,26315
TR_01,Recurrent,19628
TR_01,Recurrent,11928
TR_01,Recurrent,8450
TR_01,Recurrent,9905
TR_01,Recurrent,6015
TR_01,Recurrent,14647
TR_01,Recurrent,7471
TR_01,Recurrent,15501
TR_01,Recurrent,6645
TR_01,Recurrent,7198
TR_01,Recurrent,12141
TR_01,Recurrent,12664
TR_01,Recurrent,2493
TR_01,Recurrent,7506
TR_01,Recurrent,10212
TR_01,Recurrent,11752
TR_01,Recurrent,19273
TR_01,Recurrent,12425
TR_01,Recurrent,9569
TR_01,Recurrent,21881
TR_01,Recurrent,1592
TR_01,Recurrent,15523
TR_01,Recurrent,4254
TR_01,Recurrent,2435
TR_01,Recurrent,3558
TR_01,Recurrent,2170
TR_01,Recurrent,14428
TR_01,Recurrent,17681
TR_01,Recurrent,7338
TR_01,Recurrent,15213
TR_01,Recurrent,13710
TR_01,Recurrent,17406
TR_01,Recurrent,9288
TR_01,Recurrent,8446
TR_01,Recurrent,1143
TR_01,Recurrent,6793
TR_01,Recurrent,3603
TR_01,Recurrent,2497
TR_01,Recurrent,3161
TR_01,Recurrent,25641
TR_01,Recurrent,11084
TR_01,Recurrent,29082
TR_01,Recurrent,9867
TR_01,Recurrent,20966
TR_01,Recurrent,10730
TR_01,Recurrent,3885
TR_01,Recurrent,8067
TR_01,Recurrent,10191
TR_01,Recurrent,7442
TR_01,Recurrent,18432
TR_01,Recurrent,5586
TR_01,Recurrent,2476
TR_01,Recurrent,14024
TR_01,Recurrent,7376
TR_01,Recurrent,21486
TR_01,Recurrent,15437
TR_01,Recurrent,1634
TR_01,Recurrent,10342
TR_01,Recurrent,7784
TR_01,Recurrent,19346
TR_01,Recurrent,16005
TR_01,Recurrent,6618
TR_01,Recurrent,10065
TR_01,Recurrent,20584
TR_01,Recurrent,14625
TR_01,Recurrent,2110
TR_01,Recurrent,7860
TR_01,Recurrent,10912
TR_01,Recurrent,12410
TR_01,Recurrent,1108
TR_01,Recurrent,12623
TR_01,Recurrent,21981
TR_01,Recurrent,2383
TR_01,Recurrent,11550
TR_01,Recurrent,15340
TR_01,Recurrent,20410
TR_01,Recurrent,2258
TR_01,Recurrent,8487
TR_01,Recurrent,9666
TR_01,Recurrent,8664
TR_01,Recurrent,8920
TR_01,Recurrent,15666
TR_01,Recurrent,5484
TR_01,Recurrent,11100
TR_01,Recurrent,7500
TR_01,Recurrent,7076
TR_01,Recurrent,11002
TR_01,Recurrent,2112
TR_01,Recurrent,1967
TR_01,Recurrent,10220
TR_01,Recurrent,20798
TR_01,Recurrent,5240
TR_01,Recurrent,8027
TR_01,Recurrent,1509
TR_01,Recurrent,12305
TR_01,Recurrent,5259
TR_01,Recurrent,1621
TR_01,Recurrent,1468
TR_01,Recurrent,9052
TR_01,Recurrent,10864
TR_01,Recurrent,17523
TR_01,Recurrent,3007
TR_01,Recurrent,3478
TR_01,Recurrent,7211
TR_01,Recurrent,17585
TR_01,Recurrent,9931
TR_01,Recurrent,9337
TR_01,Recurrent,5390
TR_01,Recurrent,6420
TR_01,Recurrent,8203
TR_01,Recurrent,11332
TR_01,Recurrent,7934
TR_01,Recurrent,2811
TR_01,Recurrent,11676
TR_01,Recurrent,21596
TR_01,Recurrent,8600
TR_01,Recurrent,13286
TR_01,Recurrent,4943
TR_01,Recurrent,9085
TR_01,Recurrent,9453
TR_01,Recurrent,9678
TR_01,Recurrent,11234
TR_01,Recurrent,7813
TR_01,Recurrent,8856
TR_01,Recurrent,12676
TR_01,Recurrent,21134
TR_01,Recurrent,8922
TR_01,Recurrent,2032
TR_01,Recurrent,16613
TR_01,Recurrent,9122
TR_01,Recurrent,7867
TR_01,Recurrent,5837
TR_01,Recurrent,12801
TR_01,Recurrent,9118
TR_01,Recurrent,11417
TR_01,Recurrent,2839
TR_01,Recurrent,5376
TR_01,Recurrent,8328
TR_01,Recurrent,15464
TR_01,Recurrent,10195
TR_01,Recurrent,4451
TR_01,Recurrent,2790
TR_01,Recurrent,8838
TR_01,Recurrent,13507
TR_01,Recurrent,9493
TR_01,Recurrent,9166
TR_01,Recurrent,12268
TR_01,Recurrent,10858
TR_01,Recurrent,11284
TR_01,Recurrent,9783
TR_01,Recurrent,3313
TR_01,Recurrent,24047
TR_01,Recurrent,8499
TR_01,Recurrent,4046
TR_01,Recurrent,9374
TR_01,Recurrent,26735
TR_01,Recurrent,2006
TR_01,Recurrent,9364
TR_01,Recurrent,11860
TR_01,Recurrent,12223
TR_01,Recurrent,1446
TR_01,Recurrent,12441
TR_01,Recurrent,17682
TR_01,Recurrent,11263
TR_01,Recurrent,10891
TR_01,Recurrent,3627
TR_01,Recurrent,5150
TR_01,Recurrent,8359
TR_01,Recurrent,13457
TR_01,Recurrent,27291
TR_01,Recurrent,18598
TR_01,Recurrent,12203
TR_01,Recurrent,1475
TR_01,Recurrent,5090
TR_01,Recurrent,1271
TR_01,Recurrent,3627
TR_01,Recurrent,28755
TR_01,Recurrent,10886
TR_01,Recurrent,2121
TR_01,Recurrent,7337
TR_01,Recurrent,5932
TR_01,Recurrent,7130
TR_01,Recurrent,6029
TR_01,Recurrent,3992
TR_01,Recurrent,9758
TR_01,Recurrent,4969
TR_01,Recurrent,1579
TR_01,Recurrent,13375
TR_01,Recurrent,10065
TR_01,Recurrent,1596
TR_01,Recurrent,7484
TR_01,Recurrent,2167
TR_01,Recurrent,15310
TR_01,Recurrent,11361
TR_01,Recurrent,8569
TR_01,Recurrent,16199
TR_01,Recurrent,17242
TR_01,Recurrent,18738
TR_01,Recurrent,15319
TR_01,Recurrent,5552
TR_01,Recurrent,2316
TR_01,Recurrent,1822
TR_01,Recurrent,14990
TR_01,Recurrent,9236
TR_01,Recurrent,12549
TR_01,Recurrent,13266
TR_01,Recurrent,10040
TR_01,Recurrent,27925
TR_01,Recurrent,15651
TR_01,Recurrent,11834
TR_01,Recurrent,3548
TR_01,Recurrent,2407
TR_01,Recurrent,6554
TR_01,Recurrent,3793
TR_01,Recurrent,16867
TR_01,Recurrent,9256
TR_01,Recurrent,15065
TR_01,Recurrent,8158
TR_01,Recurrent,4244
TR_01,Recurrent,3408
TR_01,Recurrent,8293
TR_01,Recurrent,8164
TR_01,Recurrent,5401
TR_01,Recurrent,13525
TR_01,Recurrent,10618
TR_01,Recurrent,31406
TR_01,Recurrent,13895
TR_01,Recurrent,7961
TR_01,Recurrent,13477
TR_01,Recurrent,12150
TR_01,Recurrent,22476
TR_01,Recurrent,5077
TR_01,Recurrent,3879
TR_01,Recurrent,1718
TR_01,Recurrent,17290
TR_01,Recurrent,11918
TR_01,Recurrent,13846
TR_01,Recurrent,5942
TR_01,Recurrent,1669
TR_01,Recurrent,14135
TR_01,Recurrent,19582
TR_01,Recurrent,14181
TR_01,Recurrent,1419
TR_01,Recurrent,2577
TR_01,Recurrent,16741
TR_01,Recurrent,4837
TR_01,Recurrent,1468
TR_01,Recurrent,5380
TR_01,Recurrent,15470
TR_01,Recurrent,6966
TR_01,Recurrent,19435
TR_01,Recurrent,3972
TR_01,Recurrent,7572
TR_01,Recurrent,8481
TR_01,Recurrent,9932
TR_01,Recurrent,1907
TR_01,Recurrent,16685
TR_01,Recurrent,11978
TR_01,Recurrent,11625
TR_01,Recurrent,2367
TR_01,Recurrent,11592
TR_01,Recurrent,7572
TR_01,Recurrent,4132
TR_01,Recurrent,7262
TR_01,Recurrent,9549
TR_01,Recurrent,4495
TR_01,Recurrent,3536
TR_01,Recurrent,11650
TR_01,Recurrent,3492
TR_01,Recurrent,4471
TR_01,Recurrent,6354
TR_01,Recurrent,4266
TR_01,Recurrent,10520
TR_01,Recurrent,16928
TR_01,Recurrent,13175
TR_01,Recurrent,10275
TR_01,Recurrent,11488
TR_01,Recurrent,8658
TR_01,Recurrent,26372
TR_01,Recurrent,7096
TR_01,Recurrent,4359
TR_01,Recurrent,11376
TR_01,Recurrent,4721
TR_01,Recurrent,14310
TR_01,Recurrent,9389
TR_01,Recurrent,20461
TR_01,Recurrent,3346
TR_01,Recurrent,14926
TR_01,Recurrent,12237
TR_01,Recurrent,4654
TR_01,Recurrent,9097
TR_01,Recurrent,3438
TR_01,Recurrent,16388
TR_01,Recurrent,9065
TR_01,Recurrent,15023
TR_01,Recurrent,2267
TR_01,Recurrent,9216
TR_01,Recurrent,1512
TR_01,Recurrent,4666
TR_01,Recurrent,5598
TR_01,Recurrent,4900
TR_01,Recurrent,8537
TR_01,Recurrent,4056
TR_01,Recurrent,12766
TR_01,Recurrent,7580
TR_01,Recurrent,11952
TR_01,Recurrent,14029
TR_01,Recurrent,9126
TR_01,Recurrent,6426
TR_01,Recurrent,7989
TR_01,Recurrent,13390
TR_01,Recurrent,2820
TR_01,Recurrent,11261
TR_01,Recurrent,2257
TR_01,Recurrent,18010
TR_01,Recurrent,14228
TR_01,Recurrent,10968
TR_01,Recurrent,2575
TR_01,Recurrent,8340
TR_01,Recurrent,3705
TR_01,Recurrent,9270
TR_01,Recurrent,3045
TR_01,Recurrent,1230
TR_01,Recurrent,9422
TR_01,Recurrent,13123
TR_01,Recurrent,7050
TR_01,Recurrent,5295
TR_01,Recurrent,5239
TR_01,Recurrent,14829
TR_01,Recurrent,11229
TR_01,Recurrent,9875
TR_01,Recurrent,10729
TR_01,Recurrent,2897
TR_01,Recurrent,6458
TR_01,Recurrent,8645
TR_01,Recurrent,4980
TR_01,Recurrent,13307
TR_01,Recurrent,11876
TR_01,Recurrent,5814
TR_01,Recurrent,13311
TR_01,Recurrent,3580
TR_01,Recurrent,8692
TR_01,Recurrent,3258
TR_01,Recurrent,3819
TR_01,Recurrent,5987
TR_01,Recurrent,7722
TR_01,Recurrent,7315
TR_01,Recurrent,12497
TR_01,Recurrent,27066
TR_01,Recurrent,1897
TR_01,Recurrent,10285
TR_01,Recurrent,8733
TR_01,Recurrent,3794
TR_01,Recurrent,12384
TR_01,Recurrent,11795
TR_01,Recurrent,2602
TR_01,Recurrent,10772
TR_01,Recurrent,8423
TR_01,Recurrent,24021
TR_01,Recurrent,14258
TR_01,Recurrent,3090
TR_01,Recurrent,18217
TR_01,Recurrent,1157
TR_01,Recurrent,16569
TR_01,Recurrent,24140
TR_01,Recurrent,1720
TR_01,Recurrent,1730
TR_01,Recurrent,12310
TR_01,Recurrent,7125
TR_01,Recurrent,1720
TR_01,Recurrent,8021
TR_01,Recurrent,22338
TR_01,Recurrent,6714
TR_01,Recurrent,8631
TR_01,Recurrent,2406
TR_01,Recurrent,1214
TR_01,Recurrent,1414
TR_01,Recurrent,2916
TR_01,Recurrent,6824
TR_01,Recurrent,13667
TR_01,Recurrent,8920
TR_01,Recurrent,23998
TR_01,Recurrent,1427
TR_01,Recurrent,12144
TR_01,Recurrent,14928
TR_01,Recurrent,12483
TR_01,Recurrent,19483
TR_01,Recurrent,13354
TR_01,Recurrent,1510
TR_01,Recurrent,9971
TR_01,Recurrent,3709
TR_01,Recurrent,6793
TR_01,Recurrent,8052
TR_01,Recurrent,2288
TR_01,Recurrent,21724
TR_01,Recurrent,17223
TR_01,Recurrent,7823
TR_01,Recurrent,3814
TR_01,Recurrent,3560
TR_01,Recurrent,8990
TR_01,Recurrent,9135
TR_01,Recurrent,2759
TR_01,Recurrent,7911
TR_01,Recurrent,15906
TR_01,Recurrent,14312
TR_01,Recurrent,11777
TR_01,Recurrent,2476
TR_01,Recurrent,5948
TR_01,Recurrent,3889
TR_01,Recurrent,18931
TR_01,Recurrent,9628
TR_01,Recurrent,7347
TR_01,Recurrent,7129
TR_01,Recurrent,11133
TR_01,Recurrent,5696
TR_01,Recurrent,7427
TR_01,Recurrent,6821
TR_01,Recurrent,1729
TR_01,Recurrent,5962
TR_01,Recurrent,7387
TR_01,Recurrent,9319
TR_01,Recurrent,15893
TR_01,Recurrent,9424
TR_01,Recurrent,12671
TR_01,Recurrent,9196
TR_01,Recurrent,16602
TR_01,Recurrent,17765
TR_01,Recurrent,11205
TR_01,Recurrent,9005
TR_01,Recurrent,15299
TR_01,Recurrent,2746
TR_01,Recurrent,10665
TR_01,Recurrent,3112
TR_01,Recurrent,18341
TR_01,Recurrent,7524
TR_01,Recurrent,12076
TR_01,Recurrent,11231
TR_01,Recurrent,13530
TR_01,Recurrent,2918
TR_01,Recurrent,4532
TR_01,Recurrent,29115
TR_01,Recurrent,2009
TR_01,Recurrent,18405
TR_01,Recurrent,2012
TR_01,Recurrent,3771
TR_01,Recurrent,9979
TR_01,Recurrent,17320
TR_01,Recurrent,12832
TR_01,Recurrent,8544
TR_01,Recurrent,7867
TR_01,Recurrent,21385
TR_01,Recurrent,1410
TR_01,Recurrent,15360
TR_01,Recurrent,18776
TR_01,Recurrent,15505
TR_01,Recurrent,13594
TR_01,Recurrent,10750
TR_01,Recurrent,15935
TR_01,Recurrent,6007
TR_01,Recurrent,5587
TR_01,Recurrent,10354
TR_01,Recurrent,8368
TR_01,Recurrent,13407
TR_01,Recurrent,19872
TR_01,Recurrent,7052
TR_01,Recurrent,8077
TR_01,Recurrent,9410
TR_01,Recurrent,17406
TR_01,Recurrent,16348
TR_01,Recurrent,2863
TR_01,Recurrent,14475
TR_01,Recurrent,10323
TR_01,Recurrent,11077
TR_01,Recurrent,5205
TR_01,Recurrent,13095
TR_01,Recurrent,5727
TR_01,Recurrent,13452
TR_01,Recurrent,13436
TR_01,Recurrent,2637
TR_01,Recurrent,10414
TR_01,Recurrent,5055
TR_01,Recurrent,5634
TR_01,Recurrent,11884
TR_01,Recurrent,13904
TR_01,Recurrent,1371
TR_01,Recurrent,19833
TR_01,Recurrent,15333
TR_01,Recurrent,3591
TR_01,Recurrent,3919
TR_01,Recurrent,5793
TR_01,Recurrent,6801
TR_01,Recurrent,6805
TR_01,Recurrent,12343
TR_01,Recurrent,2856
TR_01,Recurrent,10419
TR_01,Recurrent,14806
TR_01,Recurrent,15730
TR_01,Recurrent,5329
TR_01,Recurrent,11158
TR_01,Recurrent,8455
TR_01,Recurrent,7980
TR_01,Recurrent,9909
TR_01,Recurrent,13247
TR_01,Recurrent,7259
TR_01,Recurrent,8663
TR_01,Recurrent,12042
TR_01,Recurrent,2175
TR_01,Recurrent,12154
TR_01,Recurrent,5253
TR_01,Recurrent,7344
TR_01,Recurrent,21447
TR_01,Recurrent,7110
TR_01,Recurrent,20654
TR_01,Recurrent,1794
TR_01,Recurrent,15525
TR_01,Recurrent,6507
TR_01,Recurrent,7599
TR_01,Recurrent,5631
TR_01,Recurrent,6672
TR_01,Recurrent,14075
TR_01,Recurrent,9752
TR_01,Recurrent,2047
TR_01,Recurrent,4254
TR_01,Recurrent,15840
TR_01,Recurrent,7427
TR_01,Recurrent,1538
TR_01,Recurrent,7706
TR_01,Recurrent,3862
TR_01,Recurrent,16433
TR_01,Recurrent,2522
TR_01,Recurrent,19196
TR_01,Recurrent,10148
TR_01,Recurrent,13074
TR_01,Recurrent,2257
TR_01,Recurrent,7439
TR_01,Recurrent,10968
TR_01,Recurrent,13554
TR_01,Recurrent,3837
TR_01,Recurrent,2284
TR_01,Recurrent,6672
TR_01,Recurrent,10714
TR_01,Recurrent,2592
TR_01,Recurrent,10561
TR_01,Recurrent,10614
TR_01,Recurrent,14655
TR_01,Recurrent,6412
TR_01,Recurrent,8861
TR_01,Recurrent,8719
TR_01,Recurrent,14306
TR_01,Recurrent,8681
TR_01,Recurrent,3933
TR_01,Recurrent,1126
TR_01,Recurrent,4627
TR_01,Recurrent,1745
TR_01,Recurrent,8320
TR_01,Recurrent,2899
TR_01,Recurrent,6484
TR_01,Recurrent,9449
TR_01,Recurrent,4282
TR_01,Recurrent,9764
TR_01,Recurrent,2411
TR_01,Recurrent,20356
TR_01,Recurrent,10309
TR_01,Recurrent,11937
TR_01,Recurrent,6844
TR_01,Recurrent,4271
TR_01,Recurrent,11817
TR_01,Recurrent,6017
TR_01,Recurrent,18440
TR_01,Recurrent,9459
TR_01,Recurrent,6875
TR_01,Recurrent,14250
TR_01,Recurrent,5396
TR_01,Recurrent,5275
TR_01,Recurrent,8663
TR_01,Recurrent,12645
TR_01,Recurrent,2765
TR_01,Recurrent,7284
TR_01,Recurrent,16611
TR_01,Recurrent,17438
TR_01,Recurrent,13624
TR_01,Recurrent,5961
TR_01,Recurrent,12002
TR_01,Recurrent,7854
TR_01,Recurrent,5968
TR_01,Recurrent,7877
TR_01,Recurrent,7544
TR_01,Recurrent,7069
TR_01,Recurrent,7145
TR_01,Recurrent,5734
TR_01,Recurrent,8248
TR_01,Recurrent,10409
TR_01,Recurrent,5871
TR_01,Recurrent,8691
TR_01,Recurrent,5869
TR_01,Recurrent,13624
TR_01,Recurrent,11706
TR_01,Recurrent,9319
TR_01,Recurrent,14198
TR_01,Recurrent,2477
TR_01,Recurrent,15039
TR_01,Recurrent,14081
TR_01,Recurrent,20067
TR_01,Recurrent,29102
TR_01,Recurrent,8068
TR_01,Recurrent,12239
TR_01,Recurrent,1659
TR_01,Recurrent,9187
TR_01,Recurrent,4717
TR_01,Recurrent,10523
TR_01,Recurrent,1833
TR_01,Recurrent,8986
TR_01,Recurrent,20089
TR_01,Recurrent,5896
TR_01,Recurrent,17134
TR_01,Recurrent,2742
TR_01,Recurrent,11488
TR_01,Recurrent,18717
TR_01,Recurrent,10677
TR_01,Recurrent,18420
TR_01,Recurrent,8483
TR_01,Recurrent,11154
TR_01,Recurrent,20314
TR_01,Recurrent,12564
TR_01,Recurrent,10874
TR_01,Recurrent,7763
TR_01,Recurrent,2893
TR_01,Recurrent,1990
TR_01,Recurrent,5148
TR_01,Recurrent,28472
TR_01,Recurrent,8237
TR_01,Recurrent,8491
TR_01,Recurrent,3423
TR_01,Recurrent,11842
TR_01,Recurrent,11910
TR_01,Recurrent,15812
TR_01,Recurrent,7419
TR_01,Recurrent,6697
TR_01,Recurrent,13829
TR_01,Recurrent,3887
TR_01,Recurrent,11231
TR_01,Recurrent,20365
TR_01,Recurrent,4371
TR_01,Recurrent,1303
TR_01,Recurrent,1906
TR_01,Recurrent,8234
TR_01,Recurrent,7577
TR_01,Recurrent,14072
TR_01,Recurrent,11593
TR_01,Recurrent,6389
TR_01,Recurrent,2366
TR_01,Recurrent,2003
TR_01,Recurrent,12152
TR_01,Recurrent,7744
TR_01,Recurrent,3632
TR_01,Recurrent,8921
TR_01,Recurrent,9119
TR_01,Recurrent,7057
TR_01,Recurrent,1359
TR_01,Recurrent,7343
TR_01,Recurrent,7696
TR_01,Recurrent,9952
TR_01,Recurrent,21307
TR_01,Recurrent,10725
TR_01,Recurrent,13934
TR_01,Recurrent,11962
TR_01,Recurrent,7922
TR_01,Recurrent,3784
TR_01,Recurrent,3715
TR_01,Recurrent,8766
TR_01,Recurrent,9106
TR_01,Recurrent,8031
TR_01,Recurrent,8791
TR_01,Recurrent,16797
TR_01,Recurrent,10416
TR_01,Recurrent,9932
TR_01,Recurrent,5882
TR_01,Recurrent,3897
TR_01,Recurrent,1332
TR_01,Recurrent,7547
TR_01,Recurrent,9787
TR_01,Recurrent,3354
TR_01,Recurrent,4984
TR_01,Recurrent,6928
TR_01,Recurrent,9152
TR_01,Recurrent,3613
TR_01,Recurrent,3468
TR_01,Recurrent,3632
TR_01,Recurrent,2609
TR_01,Recurrent,10126
TR_01,Recurrent,2966
TR_01,Recurrent,13323
TR_01,Recurrent,8063
