UMAP_1,UMAP_2,Level_3
12.080736501390485,4.409054606784968,Microglia
-0.9404231475047816,14.843740313877252,Choroid
-13.4331842826061,-4.155419022212834,Endothelial
-7.762366430585836,-13.246347576747748,OPC/COP/OLG
-1.1084816620998137,12.942538112033992,Choroid
11.75380359428599,6.713490336765437,Microglia
9.38868842857554,1.5812270339623975,Microglia
11.956376416856791,6.906360953678279,Microglia
13.32982955711558,3.0343407090798906,Microglia
-8.037200586622212,0.38113918863692775,OPC/COP/OLG
-13.576541559522605,-3.925985962520451,Endothelial
11.93763862388804,5.867310851444392,Microglia
-8.058981554334615,9.392968028415828,Astrocyte
-7.063736574476217,-1.602323800693364,OPC/COP/OLG
-7.592318193738913,-3.395242125163884,OPC/COP/OLG
-5.769757883375143,-13.220383793483586,OPC/COP/OLG
-9.896909372632956,6.54065927826324,Astrocyte
-7.953921930616354,10.361820071567683,Astrocyte
-9.271110193555806,6.36720785461822,Astrocyte
-7.008793012922262,-12.35958305038056,OPC/COP/OLG
-14.419160501783344,-3.0714453760488936,Endothelial
1.083944840604807,9.620883792270808,Neural
13.372536046678569,2.9959889348641924,Microglia
-8.259522096937154,10.446750491489558,Astrocyte
13.054670674974467,3.72605499588409,Microglia
-13.865149156873676,3.5755175050393633,Fibroblast
-4.101682798688864,11.59790214859405,Ependymal
-7.671791212385153,8.771776049961238,Astrocyte
-4.314966814344381,11.83361229263702,Ependymal
13.165751798326518,5.226899474491267,Microglia
-8.301684038465474,9.760870784153132,Astrocyte
-8.882538454359029,9.98159870468536,Astrocyte
-0.9224348233394376,14.70495781265655,Choroid
13.155812604600932,4.852162688602595,Microglia
-14.022710459058736,-4.189100414882512,Endothelial
-7.891667978589987,10.11866459213653,Astrocyte
9.33011375206187,6.36372885071197,Microglia
11.860170705492044,6.66410669647613,Microglia
-14.536242143934224,-0.47402870691856847,Mural
-8.674264566724752,9.162216990818171,Astrocyte
-7.565741674726461,9.040653079380183,Astrocyte
-9.688367502515767,7.3102134164468335,Astrocyte
-9.085322992628072,7.046941130985408,Astrocyte
-7.721982614820456,10.57920154892364,Astrocyte
-0.7148475812129726,14.021240084995418,Choroid
-13.850138323133445,-3.033062368999333,Endothelial
-14.891315119092916,1.4795608218804883,Mural
-6.962256090467428,8.918110698093562,Astrocyte
-8.667506830518697,10.22064670883575,Astrocyte
-4.079348699872946,11.539073794712214,Ependymal
-9.726921694105124,7.4545591767922925,Astrocyte
-8.844146387403462,8.893065303196101,Astrocyte
-7.127419130628561,-13.06693282760224,OPC/COP/OLG
12.729268415147809,4.478056758274226,Microglia
-6.788471357648825,8.33613857590118,Astrocyte
-13.091967241590474,-4.059129625926824,Endothelial
-8.462316171949361,9.16057476364532,Astrocyte
12.727270467454936,6.429732173313289,Microglia
-7.915305750196432,10.10017666183868,Astrocyte
-7.034109728162741,-2.144962937007756,OPC/COP/OLG
11.409840924913432,6.534317344059138,Microglia
-8.111199991529439,0.27824476324477687,OPC/COP/OLG
-7.984422342603659,10.619055598606256,Astrocyte
10.287197454149272,1.6980814632073928,Microglia
-1.5043249295406094,13.715797274936824,Choroid
-0.21523009402081872,2.453690379490047,Ambiguous
-14.262185709302877,-2.7001327577932783,Mural
12.989998204881694,3.4512382444039873,Microglia
-4.395238535230612,11.561147540439752,Ependymal
-7.2820292876415005,-13.268246800075383,OPC/COP/OLG
4.856718881303812,-3.881859690318913,Ambiguous
-7.78280700904653,9.002338260044246,Astrocyte
10.1721681191273,1.6238217052117874,Microglia
-14.491060869520162,1.0397975143090774,Mural
-8.284677164381002,0.287978112329631,OPC/COP/OLG
-8.118432657545064,10.69548401199737,Astrocyte
11.833971364671733,6.494437545169978,Microglia
-8.643504755323384,10.127524226535945,Astrocyte
-14.167314188306785,0.24562782012382048,Mural
-4.097046510999655,11.597802012790828,Ependymal
-8.812064783399556,9.61038288437286,Astrocyte
-9.270985262220355,6.365594714512019,Astrocyte
-7.88991035682485,9.217108577121882,Astrocyte
-7.110780374830221,8.327307551731257,Astrocyte
11.929666860277202,5.400440066684871,Microglia
-7.943713800733541,10.03430351578155,Astrocyte
10.041967733079936,1.5698878463403274,Microglia
-9.372102396314595,6.60191473328033,Astrocyte
-7.510034696882223,-13.33366122878632,OPC/COP/OLG
-7.547379629438376,8.944707721103816,Astrocyte
13.283773763353372,4.44700750671783,Microglia
-13.08899368507192,-3.7637061182363936,Endothelial
-9.891846315687154,6.180677741398005,Astrocyte
-7.837936060255026,9.799181788791804,Astrocyte
-9.525961534803365,6.330792754520564,Astrocyte
-9.18864788276479,7.789890139927058,Astrocyte
1.588630540544535,11.068303912510066,Neural
-6.146821157758688,-13.23118606246552,OPC/COP/OLG
-14.696125643079732,1.2155939038888504,Mural
-9.861384050672504,6.672362655033259,Astrocyte
-7.5775033400707,1.1486719545022537,OPC/COP/OLG
1.1412114931888828,9.51164898239532,Neural
11.845376355821635,6.386123984684138,Microglia
-6.931979315107321,-13.34864440597138,OPC/COP/OLG
0.14682544606402015,5.920409053196101,Neural
-6.837649004285788,-12.33401694930634,OPC/COP/OLG
-13.598144190137836,-4.439278275142522,Endothelial
11.005673749620463,6.343815177311091,Microglia
-13.005745546644183,-4.358990341792913,Endothelial
-8.717013017957662,10.053148120273738,Astrocyte
-8.661172525709127,9.525064319004208,Astrocyte
-8.628780023878072,10.489327281345515,Astrocyte
-7.986180918043112,10.33528408371368,Astrocyte
-7.577428476636862,10.555149882663876,Astrocyte
-7.503615991895651,-13.187527805934758,OPC/COP/OLG
12.093308789903666,6.599460452427058,Microglia
13.353422506029156,3.521134465564876,Microglia
11.396983487779645,6.929632037510066,Microglia
-7.617075102155661,10.39998897873321,Astrocyte
-7.187097685163473,-2.872488648067326,OPC/COP/OLG
