Level_4,nCount_RNA,nFeature_RNA,percent.mt
Microglia,2371,1253,2.57275411218895
Astrocyte TE,14257,4596,0.6523111454022585
OPC/COP/OLG,21803,5138,1.5869375773976058
Astrocyte TE,4582,2360,3.1209079004801397
Astrocyte TE,2702,1716,2.33160621761658
Microglia,10823,3606,0.563614524623487
Microglia,15704,4157,1.3881813550687723
Endothelial,10424,4054,0.6907137375287797
Endothelial,1346,946,1.4858841010401187
Choroid,5672,2471,0.6170662905500706
OPC/COP/OLG,26983,5580,3.205722121335656
Microglia,1530,860,1.045751633986928
OPC/COP/OLG,16654,6051,0.30623273688002883
Choroid,1306,654,3.6753445635528332
Astrocyte NT,4243,2410,1.8383219420221542
Neural,8685,3893,0.6793321819228555
OPC/COP/OLG,32531,6206,2.0011681165657373
Astrocyte NT,1476,889,2.0325203252032518
OPC/COP/OLG,10922,3485,8.157846548251237
Microglia,15908,4338,1.2698013578073926
OPC/COP/OLG,27724,5792,2.485211369210792
Choroid,13511,4060,0.7401376656058026
Microglia,4724,2332,0.1905165114309907
OPC/COP/OLG,14921,5666,0.5830708397560485
Ependymal,7077,3482,1.0173802458668928
Astrocyte TE,2729,1587,2.601685599120557
Microglia,4141,1611,3.0185945423810674
Microglia,3568,1450,2.18609865470852
Astrocyte TE,2189,1167,1.6902695294655095
Choroid,25191,5543,0.5835417410980112
Microglia,11240,3639,1.2366548042704626
Astrocyte NT,18582,4521,2.6369604994080293
Choroid,2695,1549,1.261595547309833
Microglia,12874,3840,0.6524778623582415
Choroid,2620,1100,1.0305343511450382
Astrocyte TE,2565,1291,0.31189083820662766
Astrocyte TE,2886,1690,0.17325017325017325
Microglia,13463,3894,1.3815642873059495
Ependymal,20630,6426,0.489578284052351
Microglia,10362,3407,0.5018336228527311
OPC/COP/OLG,6321,2919,3.3855402626166744
Choroid,2551,1435,0.11760094080752645
Choroid,4546,1924,1.1438627364716234
Neural,8844,4033,4.285391225689733
Choroid,22533,4994,0.9585940620423379
Microglia,7087,2845,0.8607309157612529
Mural,9467,3767,1.3837540931657335
Microglia,14929,4216,1.3396744591064371
OPC/COP/OLG,11423,3798,7.80880679331174
Astrocyte TE,1717,1121,3.5527082119976705
Fibroblast,4128,2317,0.1695736434108527
Choroid,14779,4080,0.11502808038432913
Astrocyte TE,1997,1227,4.556835252879319
OPC/COP/OLG,8577,4245,0.11659088259298124
Mural,5804,2869,1.1199172984148864
Astrocyte TE,3212,1930,1.5255292652552928
OPC/COP/OLG,19657,4811,2.34522053212596
Astrocyte R,9860,3668,0.6592292089249493
Ambiguous,9275,4245,0.18328840970350405
OPC/COP/OLG,12143,3842,6.044634769002718
Astrocyte TE,1773,838,2.030456852791878
Microglia,10677,3629,1.5547438419031563
Microglia,6988,2869,0.3005151688609044
Macrophage,7678,2975,0.28653295128939826
Astrocyte NT,3344,1858,1.8241626794258374
Astrocyte TE,3465,2015,0.8080808080808081
Endothelial,6618,3135,0.8612873980054397
Astrocyte TE,7268,3666,1.4446890478811227
Microglia,9874,3415,0.9013570994531092
Astrocyte NT,2040,1267,4.901960784313726
Neural,4156,2470,0.8902791145332051
Astrocyte TE,1734,1139,2.5374855824682814
Choroid,2028,1022,0.641025641025641
OPC/COP/OLG,20002,5029,2.77972202779722
OPC/COP/OLG,12889,3877,4.647373729536814
Microglia,10400,3494,0.7884615384615384
Astrocyte TE,3221,1747,1.9869605712511642
Astrocyte TE,4717,2464,1.9503921984312063
Ambiguous,17842,5523,1.2330456226880395
Astrocyte TE,4895,2483,1.1235955056179776
OPC/COP/OLG,6968,3293,5.510907003444316
Astrocyte TE,3362,1853,3.4205829863176684
Astrocyte TE,1371,830,1.4587892049598834
Endothelial,7623,3347,0.9707464252918798
Endothelial,17742,5222,0.9750873633186787
Microglia,8206,3071,1.450158420667804
Astrocyte NT,1319,831,6.595905989385899
Astrocyte NT,1576,1075,1.7766497461928936
Microglia,8956,3161,0.4466279589102278
Astrocyte TE,1758,1072,1.3651877133105803
OPC/COP/OLG,12421,4109,3.5101843651879885
Mural,3730,1975,2.493297587131367
Microglia,13751,4273,0.4799650934477493
Endothelial,14288,4740,0.7698768197088466
Microglia,17336,4411,1.87471158283341
OPC/COP/OLG,14996,4319,3.3275540144038414
Microglia,9916,3478,0.6756756756756757
Microglia,17911,4441,1.373457651722405
Choroid,2741,1325,1.6417365924844947
Microglia,11078,3704,0.6048023108864417
Microglia,6373,2623,1.1140750039227993
Choroid,2424,1140,2.268976897689769
Ambiguous,7851,4191,0.2929563112979238
Choroid,3952,1735,3.340080971659919
Microglia,10268,3512,0.33112582781456956
Choroid,2926,1243,6.801093643198906
Macrophage,11561,3834,0.8736268488885044
OPC/COP/OLG,8773,4323,0.8662943120939246
Microglia,11153,3788,0.9324845333094235
Astrocyte NT,3023,1575,5.623552762156798
Astrocyte TE,1600,804,1.1875
Microglia,11505,3519,1.5819209039548021
OPC/COP/OLG,20769,5018,3.6881891280273487
OPC/COP/OLG,7315,3034,7.464114832535886
Mural,4436,2456,0.6311992786293958
Fibroblast,12481,4336,0.6970595304863393
Astrocyte TE,1748,1162,3.4897025171624714
OPC/COP/OLG,15502,6060,0.5483163462778997
Microglia,10618,3381,0.3390469014880392
Microglia,15799,4072,0.6076333945186405
Microglia,11914,3743,0.4112808460634548
Macrophage,7555,3044,0.6221045665122436
Neural,18012,5389,0.5218743060182102
Neural,12788,4506,0.7037847982483578
Astrocyte NT,2026,1375,2.9615004935834155
Astrocyte TE,1857,1228,6.515885837372106
Astrocyte TE,2736,1222,0.402046783625731
Astrocyte TE,5396,2846,0.9451445515196442
Microglia,10599,3432,0.5000471742617228
OPC/COP/OLG,8847,4376,0.7460155985079688
Astrocyte TE,4923,2503,2.660979077798091
Neutrophil,3779,1354,0.05292405398253506
Mural,5817,2788,0.8767405879319237
Mural,29611,6602,1.0773023538549864
Microglia,21863,4634,1.6877830123953712
Microglia,10050,3234,1.3134328358208955
OPC/COP/OLG,20499,5082,1.4683643104541686
Choroid,968,640,1.756198347107438
Choroid,3076,1276,4.616384915474643
Endothelial,1230,935,1.788617886178862
OPC/COP/OLG,19716,5043,2.8656928383039157
Astrocyte TE,2694,1326,3.0066815144766146
Choroid,2936,1329,2.282016348773842
Choroid,1425,708,1.4035087719298245
OPC/COP/OLG,12298,5190,0.7806147341031062
Astrocyte NT,2107,1338,1.9458946369245371
Choroid,2216,1075,0.8122743682310468
Microglia,13678,3958,0.7457230589267436
Endothelial,14981,4848,0.9411921767572258
Mural,1248,863,2.403846153846154
Microglia,13252,4008,0.4452158164805312
Microglia,12680,3843,0.23659305993690852
Dendritic,12795,3918,0.35951543571707695
Microglia,14027,4013,1.5398873600912526
Astrocyte TE,4029,2331,0.8190618019359642
Endothelial,4551,2457,1.054713249835201
Astrocyte TE,5215,2534,0.862895493767977
Microglia,14279,4089,0.8614048602843337
Astrocyte TE,2028,1353,2.6134122287968444
Endothelial,32492,6666,0.612458451311092
Microglia,6720,2809,0.5654761904761905
Astrocyte TE,2893,1436,1.1752506049083997
OPC/COP/OLG,8388,3367,0.33381020505484027
Microglia,10664,3806,0.7595648912228057
Astrocyte TE,2828,1716,3.3239038189533243
Microglia,8993,3428,0.21127543645057265
Endothelial,24598,6632,1.780632571753801
Astrocyte TE,1802,1168,2.8301886792452833
Microglia,17658,4413,1.200588968173066
Astrocyte NT,8694,3111,4.336323901541292
Mural,19561,5824,0.8895250754051429
Astrocyte NT,12588,4359,1.0168414362885287
OPC/COP/OLG,26835,5503,2.0272032792994223
Neural,8541,3814,0.6556609296335324
Astrocyte NT,1685,1119,2.908011869436202
OPC/COP/OLG,20781,5071,1.8863384822674558
Astrocyte NT,4137,2423,1.3778100072516315
Astrocyte TE,4690,1508,1.3432835820895521
Astrocyte TE,4319,2545,0.7177587404491781
Choroid,5534,1978,0.8854354897000362
Microglia,9457,3380,0.5710056043142645
Endothelial,7637,3403,0.4844834359041508
Astrocyte NT,9605,3893,0.3331598125976054
Microglia,11172,3614,0.21482277121374865
Neural,6763,3320,0.724530533786781
Astrocyte TE,5846,2811,0.4276428327061239
Astrocyte NT,10175,3297,0.9041769041769041
Microglia,13622,4041,0.45514608721186317
OPC/COP/OLG,9475,3440,1.6675461741424802
Astrocyte TE,3638,2105,1.319406267179769
Microglia,2841,1274,1.0559662090813093
Endothelial,22632,5770,0.7953340402969247
Astrocyte TE,1324,898,2.2658610271903323
Astrocyte TE,1179,693,4.495335029686174
Astrocyte NT,9914,3541,1.3919709501714748
Microglia,16639,4423,1.9592523589158
Microglia,8116,3069,0.35731887629374076
Astrocyte NT,1940,877,2.5257731958762886
Microglia,13755,4096,1.2141039621955654
Fibroblast,29173,6774,2.1149693209474516
Microglia,14425,4172,1.1022530329289428
Microglia,15368,4190,1.1127017178552836
Astrocyte NT,2175,1436,1.2413793103448276
Astrocyte TE,1502,931,3.462050599201065
Astrocyte TE,2707,1685,1.3668267454746954
Microglia,11010,3872,1.017257039055404
Endothelial,13645,4657,1.1945767680469037
Microglia,9343,3266,0.48164401155945624
Neural,9879,4150,0.6782062961838243
Astrocyte TE,2754,1586,1.5613652868554828
Microglia,11576,3753,0.43192812715964063
OPC/COP/OLG,10408,4718,0.3554957724827056
Astrocyte TE,2474,1545,3.839935327405012
Microglia,7783,3322,0.4625465758704869
Microglia,7099,2990,0.5352866600929709
Microglia,11036,3689,1.9662921348314606
OPC/COP/OLG,15614,5825,1.1656205969002178
OPC/COP/OLG,32788,6089,5.889349762108089
Ependymal,16938,5787,0.017711654268508677
Astrocyte TE,8556,3852,1.5895278167367928
OPC/COP/OLG,11337,5023,0.7497574314192467
Mural,5650,3020,1.0265486725663717
OPC/COP/OLG,11200,4487,1.0982142857142856
Microglia,3036,1737,0.7246376811594203
Astrocyte TE,2911,1805,5.8055650979045
Microglia,9310,3301,0.472610096670247
Endothelial,9276,3787,0.4959034066407934
Macrophage,13390,4033,1.2098581030619866
Astrocyte TE,987,656,1.7223910840932117
Microglia,13449,4204,0.3345973678340397
Astrocyte TE,9528,3789,1.2909319899244331
Endothelial,5795,2848,1.7946505608283
Astrocyte TE,1400,786,2
Astrocyte NT,22917,5255,1.4137976174892002
Endothelial,2544,1536,1.729559748427673
Endothelial,7332,3375,0.8319694489907257
Neural,2650,1412,3.3584905660377355
Microglia,16491,4443,1.394700139470014
Microglia,10408,3421,0.3170637970791699
Endothelial,5818,2795,1.426607081471296
Microglia,7603,3176,0.4077337892936999
Mural,16836,4577,2.0491803278688523
Microglia,13915,3910,1.27200862378728
Mural,9576,4040,1.0964912280701753
Choroid,10537,3829,0.5409509348011767
Astrocyte TE,2706,1616,6.134515890613452
Endothelial,3005,1798,1.3311148086522462
Neural,10424,4125,0.7770529547198772
Choroid,7915,2530,0.4421983575489577
Endothelial,26653,6408,1.4219787641166097
Endothelial,22236,5807,1.1647778377406008
Macrophage,11492,3632,1.3574660633484164
Fibroblast,1688,1043,2.0734597156398102
Endothelial,5610,2734,2.1925133689839575
Astrocyte NT,2478,1415,8.313155770782888
Endothelial,15704,5014,0.9870096790626592
OPC/COP/OLG,29374,5747,2.757540682235991
Astrocyte TE,5291,2528,1.115101115101115
Macrophage,1465,805,2.3208191126279862
OPC/COP/OLG,14869,4322,0.9213800524581343
Choroid,1291,730,1.6266460108443066
Fibroblast,6738,3062,1.0388839418224993
Microglia,17804,4519,1.4940462817344418
Microglia,10332,3478,0.6194347657762291
Microglia,18137,4356,0.7333076032419915
Microglia,16238,4376,0.7697992363591575
Astrocyte TE,10841,3977,0.6825938566552902
Choroid,10085,3724,1.0312345066931086
Choroid,3377,1756,2.07284572105419
OPC/COP/OLG,11609,3960,3.807390817469205
Choroid,16071,4725,0.6969074730881712
Astrocyte TE,3001,1788,0.46651116294568473
Astrocyte TE,1363,836,5.649303008070433
Astrocyte TE,2277,1077,3.9964866051822576
Choroid,8669,2712,0.8766870457953627
Endothelial,1185,799,6.413502109704641
Endothelial,8275,3548,0.56797583081571
Microglia,11539,3797,0.7192997660109195
OPC/COP/OLG,23325,5272,2.5337620578778135
Microglia,13959,4050,0.5659431191346085
OPC/COP/OLG,7271,2912,5.198734699491129
Microglia,9033,3228,0.33211557622052473
Astrocyte NT,2924,1844,0.478796169630643
Microglia,10083,3431,0.9421799067737777
Choroid,7172,2863,0.7110987172336866
OPC/COP/OLG,10374,4814,0.6651243493348756
Astrocyte TE,3900,2243,3.4871794871794872
Ependymal,13501,4988,0.3110880675505518
Endothelial,1431,1084,2.2361984626135567
Astrocyte TE,4999,2224,0.8001600320064013
Astrocyte NT,2694,1494,4.528582034149963
Macrophage,16677,4381,0.7855129819511903
Astrocyte TE,2831,1392,1.5895443306252206
Microglia,7247,2967,1.172899130674762
Microglia,8190,3144,0.9645909645909646
Astrocyte TE,20671,5340,1.402931643365101
OPC/COP/OLG,8691,3337,4.038660683465654
Astrocyte NT,4056,2427,0.3698224852071006
Choroid,2392,1180,1.4632107023411371
Astrocyte TE,8136,3609,2.433628318584071
OPC/COP/OLG,14971,4195,4.468639369447599
Fibroblast,1917,1170,1.2519561815336464
OPC/COP/OLG,6865,2819,4.530225782957029
Astrocyte NT,10936,3946,1.664228237015362
OPC/COP/OLG,30647,5575,1.934936535386824
Microglia,14249,4006,1.3123727980910942
Microglia,7818,3026,0.8058326937835764
Microglia,7686,3054,0.546448087431694
Macrophage,1018,656,0.8840864440078585
Microglia,12747,3775,0.596218718129756
OPC/COP/OLG,10460,3757,4.808795411089866
Astrocyte NT,2151,1457,3.486750348675035
Neural,12495,4523,0.35214085634253706
OPC/COP/OLG,6734,2847,1.98990198990199
OPC/COP/OLG,23884,5359,3.6970356724166806
Astrocyte TE,3754,2246,2.9035695258391048
Astrocyte TE,5157,2589,0.3684312584836145
Microglia,29622,5443,0.9486192694618865
Microglia,11427,3724,1.3039292902774131
Microglia,14438,4266,2.2925612965784734
Microglia,5321,2484,0.3194888178913738
Microglia,6151,2614,0.16257519102584947
Choroid,5092,2444,0.4124116260801257
Endothelial,3803,1950,1.4462266631606626
Astrocyte TE,21682,5341,0.2905636011438059
Choroid,2705,1126,0.29574861367837335
OPC/COP/OLG,15757,4510,2.811448879862918
Mural,16161,5216,0.6373367984654414
Mural,27535,6626,1.2529507899037589
Endothelial,993,661,1.4098690835850958
NKTB,5685,2577,1.3720316622691293
Endothelial,4954,2530,0.7266855066612838
Astrocyte TE,1489,1057,2.0819341840161183
Choroid,1333,654,1.350337584396099
Microglia,12453,3833,0.6263550951577933
Microglia,11678,3760,0.41102928583661585
Microglia,8546,3090,0.7137842265387315
Microglia,2238,1357,1.0277033065236818
Astrocyte TE,1095,840,3.4703196347031966
Endothelial,1692,1256,1.3002364066193852
Astrocyte TE,2305,1497,0.7809110629067245
Astrocyte NT,2407,1530,1.8695471541337765
Microglia,3884,1902,1.6220391349124614
OPC/COP/OLG,11305,3708,4.997788589119859
Microglia,12113,3743,0.9328820275736812
Astrocyte TE,22965,5803,1.4543871108208142
Endothelial,14840,4716,0.8018867924528302
Choroid,7477,2838,1.0966965360438679
Astrocyte TE,3656,2192,0.5470459518599562
Microglia,10113,3164,0.7811727479481856
Astrocyte NT,4078,2377,0.6866110838646395
Choroid,4694,1953,0.8095440988495952
Microglia,10331,3525,0.5517374891104443
Astrocyte TE,2275,1486,0.6593406593406593
Endothelial,5388,2698,1.2435040831477358
OPC/COP/OLG,9893,4094,1.6173051652683716
Microglia,10559,3413,0.4167061274741926
Microglia,13809,4206,1.1731479469910928
Neural,4292,2608,0.4193849021435228
Microglia,10859,3640,0.39598489732019526
Endothelial,4333,2213,0.43849526886683593
Choroid,4400,1932,0.36363636363636365
Macrophage,7555,2702,1.2706816677696888
OPC/COP/OLG,6320,3433,6.060126582278481
Microglia,1894,980,2.7455121436114043
Choroid,2278,1256,0.21949078138718175
Microglia,12974,3833,0.4701711114536766
Neural,7418,3520,1.3211108115394985
Astrocyte NT,2845,1648,2.390158172231986
Microglia,12487,3723,0.3603747897813726
Astrocyte TE,3109,1860,1.9942103570279832
Endothelial,6272,2989,0.3985969387755102
Choroid,5921,2449,0.6755615605472048
NKTB,6305,2942,1.4750198255352893
Endothelial,6043,2873,1.4396822770147277
Microglia,2807,1580,0.6412540078375489
Astrocyte NT,2181,1448,2.7051811095827603
Microglia,3153,1397,1.7126546146527115
Endothelial,1473,1024,6.788866259334691
Endothelial,17368,5134,0.8060801473975125
Microglia,12102,3951,0.6610477607007106
Endothelial,6527,3078,0.8426535927685
OPC/COP/OLG,7275,2944,7.47766323024055
Microglia,19319,4525,0.7609089497385992
Microglia,7527,3053,0.504849209512422
OPC/COP/OLG,12912,5277,0.26332094175960347
Choroid,1420,777,0.8450704225352111
Mural,2228,1426,1.3913824057450628
Astrocyte TE,1663,1065,4.088995790739627
OPC/COP/OLG,9982,3750,2.1438589461029856
Endothelial,6385,3048,0.8144087705559907
Endothelial,12359,4456,1.0033174205032769
Microglia,11848,3588,0.6414584740040513
Astrocyte TE,12051,4170,3.5764666832627996
Neural,7587,3624,0.3426914458942929
Astrocyte NT,1970,1277,2.8426395939086295
Microglia,6655,2726,0.8865514650638617
Microglia,8460,3088,0.28368794326241137
Astrocyte TE,3308,1850,1.6626360338573156
Astrocyte NT,2697,1518,3.225806451612903
Macrophage,10483,3556,1.6407516932175903
Microglia,10478,3570,0.3626646306547051
OPC/COP/OLG,13847,4315,0.9821622011988156
Astrocyte TE,5882,2739,0.7650459027541652
Microglia,11887,3576,1.0179187347522503
Astrocyte TE,2375,1466,1.3473684210526315
OPC/COP/OLG,17519,4587,2.5001427022090303
OPC/COP/OLG,13987,4196,3.338814613569743
Microglia,9357,3255,0.1603077909586406
Choroid,8722,2628,2.075212107314836
Microglia,8837,3194,0.23763720719701253
OPC/COP/OLG,10273,4692,0.35043317434050425
Microglia,13217,4102,0.31777256563516687
OPC/COP/OLG,4224,2075,9.801136363636363
Choroid,1958,1008,1.4300306435137897
Macrophage,1166,753,1.2006861063464835
Microglia,3825,1722,0.9150326797385622
Microglia,8447,3149,1.0536285071623062
Microglia,12441,3727,1.1494252873563218
Microglia,3718,1631,3.7923614846691764
Neural,3202,1982,5.277951280449719
Macrophage,9220,3301,2.0390455531453364
Astrocyte TE,1722,969,1.1614401858304297
Endothelial,5491,2799,1.384083044982699
Neural,14667,5103,0.6954387400286357
Microglia,13656,4047,1.2961335676625658
Microglia,12864,3898,0.5985696517412935
Astrocyte NT,3851,2285,3.4796156842378605
Endothelial,5972,2865,1.724715338245144
Microglia,10158,3352,1.85075802323292
OPC/COP/OLG,21611,5173,5.645273240479385
Endothelial,18701,5323,0.5721619164750548
Microglia,6291,2887,0.07947862025115243
Microglia,9019,3258,0.6430868167202572
Microglia,9932,3307,1.0873942811115584
Mural,2698,1687,0.8895478131949592
Choroid,23585,5316,0.47911808352766583
Astrocyte TE,2394,1588,2.380952380952381
Ambiguous,2742,1557,2.0058351568198396
Mural,5204,2690,1.2490392006149116
Fibroblast,9447,3765,0.5610246639144701
Microglia,2739,1161,4.125593282219788
Microglia,10683,3579,0.3557053262192268
Microglia,7819,2938,0.4476275738585497
OPC/COP/OLG,4842,2794,5.349029326724494
Mural,18953,5555,1.271566506621643
OPC/COP/OLG,9973,4646,0.250676827434072
Endothelial,3660,2116,0.9562841530054645
Endothelial,21761,5777,0.4733238362207619
Astrocyte TE,954,641,1.1530398322851152
Microglia,14066,4036,1.3436655765676098
Ependymal,15287,5497,0.39903185713351214
Microglia,16670,3868,0.9778044391121775
Choroid,5987,2747,1.0522799398697178
Astrocyte TE,8405,3846,2.177275431290898
Choroid,6002,2199,0.5331556147950683
Microglia,10940,3662,0.8683729433272395
Mural,3089,1892,1.4891550663645192
OPC/COP/OLG,23162,5157,1.7053795009066575
Microglia,16303,4384,1.343311047046556
Endothelial,4166,2260,1.8963034085453672
Microglia,14573,3881,1.2626089343306115
Microglia,5715,2046,3.919510061242345
OPC/COP/OLG,5733,3229,4.988662131519274
Microglia,4972,2432,0.2614641995172969
Microglia,10281,3768,0.2626203676685147
Endothelial,11865,4394,0.7669616519174041
Astrocyte TE,1604,887,3.865336658354115
Choroid,1412,671,5.240793201133145
OPC/COP/OLG,14969,5738,1.6367158794842673
Astrocyte NT,1181,599,0.9314140558848433
OPC/COP/OLG,6568,2714,2.892813641900122
Astrocyte TE,931,624,0.7518796992481203
Microglia,5864,2704,0.1364256480218281
Astrocyte NT,3387,1944,1.6533805727782698
Astrocyte TE,1974,1397,0.10131712259371835
Mural,10961,4421,0.9396952832770733
Endothelial,6714,3026,0.22341376228775692
Choroid,7274,3090,0.04124278251306021
Microglia,7825,2755,1.099041533546326
Endothelial,5927,2959,1.6534503121309263
Astrocyte TE,8067,3375,0.27271600347093095
OPC/COP/OLG,29057,5552,2.288605155384245
Endothelial,11543,4296,0.900978948280343
Microglia,2892,1417,2.4204702627939145
Microglia,11811,3883,0.4656675980018627
Astrocyte TE,9032,3878,0.8082373782108061
