module,px,py,score
Richards Developmental,-1605,-3124,0.031086733159976787
Richards Developmental,-2178,-913,0.06087195744817919
Richards Developmental,-3387,-2952,0.021034909841983918
Richards Developmental,-2959,-3453,0.05359810833217932
Richards Developmental,-1544,-2473,0.03797522363483821
Richards Developmental,-885,-1360,0.0668214640824462
Richards Developmental,-3551,-3168,0.040119786670789304
Richards Developmental,-2015,-883,0.06390205864845029
Richards Developmental,-1932,-3432,0.07290078386012168
Richards Developmental,-2188,-1969,0.08759590692073052
Richards Developmental,-1810,-2066,0.04412299804759748
Richards Developmental,-1878,-3463,0.054428564916886496
Richards Developmental,-1368,-1014,0.08525640569024137
Richards Developmental,-1258,-891,0.07742520857752995
Richards Developmental,-2725,-1591,0.08971676563281997
Richards Developmental,-1771,-3589,0.026162527000644517
Richards Developmental,-1547,-2783,0.03935172399259479
Richards Developmental,-1923,-2562,0.0412617333745877
Richards Developmental,-789,-2666,0.006377112645319052
Richards Developmental,-2624,-2338,0.06887551664385097
Richards Developmental,-2476,-3737,0.026716507457245443
Richards Developmental,-3546,-2670,0.023132023743060448
Richards Developmental,-3332,-2859,0.038968979633510106
Richards Developmental,-3040,-594,0.09351966187045208
Richards Developmental,-3799,-897,0.06920458751907271
Richards Developmental,-3419,-745,0.09686952986440227
Richards Developmental,-3554,-3416,0.02666986318586856
Richards Developmental,-1444,-3281,0.028574853367870877
Richards Developmental,-2301,-2465,0.06380367969274271
Richards Developmental,-2312,-3584,0.04088787245064722
Richards Developmental,-877,-615,0.043335464984060525
Richards Developmental,-2781,-1808,0.09230462903548942
Richards Developmental,-3171,-2954,0.09143381019380484
Richards Developmental,-1003,-2416,0.018972804916107727
Richards Developmental,-1373,-1573,0.0986240254707289
Richards Developmental,-2083,-2281,0.06634345307416555
Richards Developmental,-3049,-1588,0.09359625349275189
Richards Developmental,-2194,-2590,0.07163228013431958
Richards Developmental,-1496,-3125,0.02569507820661894
Richards Developmental,-2888,-1683,0.0914861485913588
Richards Developmental,-1546,-2659,0.04691424565251824
Richards Developmental,-2782,-1870,0.08564972056582855
Richards Developmental,-3498,-3261,0.046019231378608624
Richards Developmental,-851,-3505,0.03128971445078013
Richards Developmental,-1660,-3279,0.024425653755830806
Richards Developmental,-2517,-2401,0.09010448448291838
Richards Developmental,-3796,-586,0.06479917073364003
Richards Developmental,-1753,-1725,0.059038841133722736
Richards Developmental,-2723,-1405,0.0927155831741719
Richards Developmental,-2338,-756,0.08626027349435393
Richards Developmental,-686,-3164,0.04027741625733437
Richards Developmental,-3109,-2178,0.07031620267982405
Richards Developmental,-2567,-1996,0.09594829359591815
Richards Developmental,-3746,-991,0.041796001006354735
Richards Developmental,-2783,-2057,0.10325831450781588
Richards Developmental,-2452,-1376,0.089483657784730955
Richards Developmental,-2837,-2025,0.06812960592559948
Richards Developmental,-728,-1952,0.054197195537717735
Richards Developmental,-2734,-2523,0.0868134059173041
Richards Developmental,-1652,-2471,0.03206532293359414
Richards Developmental,-774,-1113,0.06361496891173944
Richards Developmental,-1759,-2346,0.03938649330646729
Richards Developmental,-3224,-2922,0.03798727982816309
Richards Developmental,-2231,-819,0.06431660416193181
Richards Developmental,-1959,-666,0.050321697036553134
Richards Developmental,-881,-988,0.08097836418988177
Richards Developmental,-3803,-1270,0.06529835682216797
Richards Developmental,-960,-3503,0.04699995324927389
Richards Developmental,-878,-677,0.08322880358494518
Richards Developmental,-3384,-2641,0.03896627804990943
Richards Developmental,-554,-680,0.03934476801414845
Richards Developmental,-1277,-2817,0.029270355240901103
Richards Developmental,-1259,-953,0.0787946913985476
Richards Developmental,-1989,-3711,0.03368092281468496
Richards Developmental,-3709,-2700,0.05252371872288819
Richards Developmental,-1819,-2936,0.07432565682383743
Richards Developmental,-1219,-2351,0.012793814551251448
Richards Developmental,-1809,-1942,0.07155133164858808
Richards Developmental,-1594,-2006,0.034616760030288934
Richards Developmental,-2013,-697,0.07211154475669222
Richards Developmental,-1273,-2382,0.011648289616720292
Richards Developmental,-3210,-1493,0.08724660292963818
Richards Developmental,-3809,-1891,0.050388860833050456
Richards Developmental,-3012,-3297,0.03522536466201709
Richards Developmental,-1752,-1663,0.08302913229565924
Richards Developmental,-1272,-2258,0.027034319218491865
Richards Developmental,-2784,-2119,0.0948635020514036
Richards Developmental,-1473,-764,0.09409933478061555
Richards Developmental,-3583,-899,0.06260215202123047
Richards Developmental,-1864,-1972,0.056287202598058556
Richards Developmental,-1762,-2595,0.03437969202269746
Richards Developmental,-622,-2202,0.023825242735315943
Richards Developmental,-2742,-3393,0.056943577741480025
Richards Developmental,-2089,-2902,0.06433572890983524
Richards Developmental,-1443,-3157,0.020259711033275674
Richards Developmental,-2304,-2776,0.07738999552226883
Richards Developmental,-1534,-1478,0.07730738867894073
Richards Developmental,-3657,-2918,0.029387832050079374
Richards Developmental,-3258,-778,0.08910469552798504
Richards Developmental,-2356,-2620,0.08198276866858105
Richards Developmental,-1441,-3033,0.007949444618101743
Richards Developmental,-1868,-2469,0.024976751730323557
Richards Developmental,-2177,-851,0.0667153274943226
Richards Developmental,-905,-3473,0.03880919675573165
Richards Developmental,-633,-3320,0.04164368096430557
Richards Developmental,-3697,-1519,0.0718720077990365
Richards Developmental,-2851,-3392,0.03638334124412476
Richards Developmental,-2849,-3205,0.04932697988126604
Richards Developmental,-1365,-703,0.08503845713015044
Richards Developmental,-2884,-1248,0.07747432210065985
Richards Developmental,-1651,-2347,0.024575295998484237
Richards Developmental,-2953,-2769,0.08898186666921647
Richards Developmental,-679,-2419,0.02687797791819284
Richards Developmental,-1210,-1482,0.08817857162687101
Richards Developmental,-1258,-829,0.0816927160282575
Richards Developmental,-2733,-2399,0.0769533289457026
Richards Developmental,-1418,-610,0.0962145674619698
Richards Developmental,-1600,-2627,0.05131953270591927
Richards Developmental,-1658,-3031,0.0283967144738404
Richards Developmental,-1167,-2632,0.01918693563516273
Richards Developmental,-1011,-3285,0.02624044055359097
Richards Developmental,-2562,-1499,0.08429968584075857
Richards Developmental,-4067,-677,0.08666870961085882
Richards Developmental,-1377,-1946,0.015554131201965415
Richards Developmental,-1610,-3684,0.022318741575444265
Richards Developmental,-1774,-3837,0.016251420490289936
Richards Developmental,-1432,-2101,0.034088342346563466
Richards Developmental,-2412,-2775,0.07789326921180748
Richards Developmental,-1387,-3002,0.024223274692071764
Richards Developmental,-787,-2480,0.01262940407040783
Richards Developmental,-3962,-927,0.05537192541795878
Richards Developmental,-1542,-2224,0.029515095970062258
Richards Developmental,-3591,-1707,0.0744180531882902
Richards Developmental,-825,-771,0.05581038755486925
Richards Developmental,-3438,-2672,0.020607832157832504
Richards Developmental,-1858,-1351,0.06785013415377857
Richards Developmental,-2895,-2428,0.08507504408774344
Richards Developmental,-1803,-1320,0.0936776319771743
Richards Developmental,-3634,-557,0.06926550468526686
Richards Developmental,-1646,-1788,0.054414596308625954
Richards Developmental,-938,-1329,0.08115111002366861
Richards Developmental,-2344,-1377,0.07478190665863635
Richards Developmental,-741,-3257,0.041313346326496636
Richards Developmental,-903,-3287,0.02880008674474112
Richards Developmental,-2081,-2094,0.07677496770346588
Richards Developmental,-845,-2821,0.01796369299155709
Richards Developmental,-1046,-1266,0.08208242150317623
Richards Developmental,-3204,-810,0.06577844708996843
Richards Developmental,-2204,-3647,0.014339265680038252
Richards Developmental,-2295,-1906,0.05067755859352417
Richards Developmental,-1743,-669,0.06856861320592748
Richards Developmental,-2314,-3770,0.016509049190008868
Richards Developmental,-1227,-3221,0.009702719986095565
Richards Developmental,-1163,-2197,0.0176090139087191
Richards Developmental,-2024,-1753,0.07837883309954193
Richards Developmental,-1171,-3004,0.0041598850124627135
Richards Developmental,-3374,-1647,0.05449543467721163
Richards Developmental,-3265,-1524,0.0736597132608891
Richards Developmental,-3526,-558,0.07893970423303928
Richards Developmental,-2578,-3177,0.0757512589792908
Richards Developmental,-1439,-2784,0.02359621651085962
Richards Developmental,-2336,-570,0.10837753772214312
Richards Developmental,-2945,-2024,0.08289285593552675
Richards Developmental,-2024,-1815,0.0659435623900136
Richards Developmental,-630,-3010,0.02546129594807285
Richards Developmental,-1065,-3192,0.020603069071573707
Richards Developmental,-1008,-2913,0.016566083203652937
Richards Developmental,-3427,-1491,0.07079806793608452
Richards Developmental,-880,-926,0.05014164451092051
Richards Developmental,-2776,-1311,0.07512699208712101
Richards Developmental,-2839,-2211,0.06758055880575052
Richards Developmental,-1114,-2663,0.019978520503405796
Richards Developmental,-718,-958,0.05593248627729666
Richards Developmental,-987,-738,0.06620620819929955
Richards Developmental,-1487,-2131,0.030213525074481995
Richards Developmental,-1375,-1760,0.04041470508805617
Richards Developmental,-1225,-3035,0.03347904026087055
Richards Developmental,-633,-3258,0.03862882775898985
Richards Developmental,-1377,-2008,0.017043735971988952
Richards Developmental,-3596,-2266,0.0801864870030592
Richards Developmental,-889,-1858,0.04814222529983181
Richards Developmental,-2899,-2863,0.08020922168418124
Richards Developmental,-2850,-3330,0.04615494335489094
Richards Developmental,-2132,-1752,0.06787517639056333
Richards Developmental,-1384,-2629,0.03801653172728288
Richards Developmental,-3331,-2797,0.038022898417580414
Richards Developmental,-2573,-2680,0.08413371487660518
Richards Developmental,-450,-1116,0.04559732615730512
Richards Developmental,-731,-2263,0.028835099719617938
Richards Developmental,-2581,-3488,0.0635744379138354
Richards Developmental,-1818,-2874,0.07052132856836221
Richards Developmental,-2556,-878,0.09614702660467989
Richards Developmental,-3322,-1803,0.08094152743042629
Richards Developmental,-828,-1144,0.053603620740480515
Richards Developmental,-1066,-3316,0.024816749909190625
Richards Developmental,-1155,-1327,0.07603496902256816
Richards Developmental,-3334,-3107,0.07090743556408186
Richards Developmental,-905,-3411,0.054419655440293785
Richards Developmental,-1930,-3245,0.057880213446704215
Richards Developmental,-732,-2325,0.010285848631260891
Richards Developmental,-1978,-2593,0.0814711472823278
Richards Developmental,-3419,-683,0.08057868753275028
Richards Developmental,-2410,-2526,0.037655549328140275
Richards Developmental,-773,-989,0.04983808783287916
Richards Developmental,-2676,-2120,0.09612946071887746
Richards Developmental,-1750,-1414,0.08098696507050741
Richards Developmental,-2201,-3336,0.03735498775099086
Richards Developmental,-688,-3351,0.049989117639975225
Richards Developmental,-3856,-1176,0.05327077143539205
Richards Developmental,-2084,-2405,0.07293350501963218
Richards Developmental,-1490,-2442,0.034306692208742426
Richards Developmental,-3760,-2420,0.053513663608165424
Richards Developmental,-453,-1489,0.03674532678601514
Richards Developmental,-2953,-2832,0.0940381381700017
Richards Developmental,-3645,-1737,0.05515671992583934
Richards Developmental,-3494,-2888,0.03701345557209938
Richards Developmental,-2464,-2557,0.03604433232269605
Richards Developmental,-937,-1142,0.058943376707168676
Richards Developmental,-1391,-3375,0.020871599411949576
Richards Developmental,-3311,-684,0.0888411928007328
Richards Developmental,-2555,-816,0.08419548427508408
Richards Developmental,-3640,-1240,0.07641857245909443
Richards Developmental,-1004,-2478,0.01362235260194361
Richards Developmental,-1322,-1915,0.024742322365890468
Richards Developmental,-1498,-3250,0.010562958924507461
Richards Developmental,-3267,-1772,0.07504184206098763
Richards Developmental,-3442,-3044,0.045632991074741794
Richards Developmental,-835,-1827,0.055222859669006266
Richards Developmental,-957,-3193,0.011820961944109892
Richards Developmental,-1868,-2407,0.039274802986829546
Richards Developmental,-897,-2665,-0.004200141587062986
Richards Developmental,-1287,-3811,-0.001927900038889152
Richards Developmental,-797,-3474,0.04669721317756895
Richards Developmental,-3267,-1710,0.0951714336668126
Richards Developmental,-2940,-1465,0.07959271907839975
Richards Developmental,-1317,-1356,0.08740827296225682
Richards Developmental,-1493,-2815,0.038266759921407587
Richards Developmental,-1385,-2754,0.01623475291288967
Richards Developmental,-1713,-3185,0.0363136491169338
Richards Developmental,-2183,-1472,0.08606804752656856
Richards Developmental,-568,-2109,0.03597218302758558
Richards Developmental,-1710,-2813,0.0532263872669768
Richards Developmental,-2079,-1908,0.07591699644820615
Richards Developmental,-2691,-3611,0.0383688340964774
Richards Developmental,-2070,-914,0.06559892151981968
Richards Developmental,-3050,-1712,0.08277831881889407
Richards Developmental,-1202,-612,0.07055265475831306
Richards Developmental,-798,-3536,0.042369885122035336
Richards Developmental,-2415,-3085,0.06488881138628284
Richards Developmental,-3391,-3387,0.030582781453969712
Richards Developmental,-2298,-2154,0.07930268635733344
Richards Developmental,-684,-2916,0.03385252648279259
Richards Developmental,-2516,-2339,0.07594913184517635
Richards Developmental,-1007,-2788,-0.011619541614853193
Richards Developmental,-3429,-1677,0.07235448647787228
Richards Developmental,-1228,-3283,0.008989919301627972
