p,logFC,rank,length,color,significant,label,point_color,tier
0.06858914154317333,0.004122701420618087,Ccdc170,0.004122701420618087,0.06858914154317333,FALSE,NA,grey20,ns
0.1810821998506929,0.008013701552424993,Esr1,0.008013701552424993,0.1810821998506929,FALSE,NA,grey20,ns
0.6526630289057193,0.11334587978055459,Syne1,0.11334587978055459,0.6526630289057193,FALSE,NA,grey20,ns
0.4974459551853998,0.003220614700042157,Myct1,0.003220614700042157,0.4974459551853998,FALSE,NA,grey20,ns
0.19834880697668378,0.01108481387707173,Fbxo5,0.01108481387707173,0.19834880697668378,FALSE,NA,grey20,ns
0.25460268656487456,-0.025160765055504068,Mtrf1l,-0.025160765055504068,0.25460268656487456,FALSE,NA,grey20,ns
0.07921083685525789,-0.01720277748109787,Rgs17,-0.01720277748109787,0.07921083685525789,FALSE,NA,grey20,ns
1.1125035208689324,-0.1085910981130445,Cnksr3,-0.1085910981130445,1.1125035208689324,FALSE,NA,grey20,ns
0.6984025463047,-0.025456845156430326,Ulbp1,-0.025456845156430326,0.6984025463047,FALSE,NA,grey20,ns
0.4624811033775419,0.06618753475182648,Lrp11,0.06618753475182648,0.4624811033775419,FALSE,NA,grey20,ns
0.28435340440570456,-0.04837642506636808,Pcmt1,-0.04837642506636808,0.28435340440570456,FALSE,NA,grey20,ns
0.9668091629120861,0.07364879092817737,Nup43,0.07364879092817737,0.9668091629120861,FALSE,NA,grey20,ns
1.3407324793295168,-0.1155521176022627,Lats1,-0.1155521176022627,1.3407324793295168,FALSE,NA,grey20,ns
0.10758899940926932,0.014399899334540228,Katna1,0.014399899334540228,0.10758899940926932,FALSE,NA,grey20,ns
0.2167264729931875,-0.0330246085935603,Ginm1,-0.0330246085935603,0.2167264729931875,FALSE,NA,grey20,ns
0.6146737689161391,-0.07611479917571465,Ppil4,-0.07611479917571465,0.6146737689161391,FALSE,NA,grey20,ns
0.4975404331915872,-0.0029368596733097135,Zc3h12d,-0.0029368596733097135,0.4975404331915872,FALSE,NA,grey20,ns
0.11758812920730188,-0.021831961791533478,Tab2,-0.021831961791533478,0.11758812920730188,FALSE,NA,grey20,ns
