p,logFC,rank,length,color,significant,label,point_color,tier
0.49800575068462655,0.0015372793188863979,AW822073,0.0015372793188863979,0.49800575068462655,FALSE,NA,grey20,ns
0.637828209232507,-0.10445174036059157,Gcc2,-0.10445174036059157,0.637828209232507,FALSE,NA,grey20,ns
0.8525600199801203,0.13174891439691772,Lims1,0.13174891439691772,0.8525600199801203,FALSE,NA,grey20,ns
1.5069014252885715,-0.21481803641853572,Ranbp2,-0.21481803641853572,1.5069014252885715,FALSE,NA,grey20,ns
0.17016558761266112,-0.016378307138088376,Ccdc138,-0.016378307138088376,0.17016558761266112,FALSE,NA,grey20,ns
0.493227867367949,-0.015748356968139168,Edar,-0.015748356968139168,0.493227867367949,FALSE,NA,grey20,ns
0.2515755185764499,-0.03433706756807231,Sh3rf3,-0.03433706756807231,0.2515755185764499,FALSE,NA,grey20,ns
1.9740233379898684,0.16236185634813524,Sept10,0.16236185634813524,1.9740233379898684,FALSE,NA,grey20,ns
0.03925440822574646,0.008658675560248071,Sowahc,0.008658675560248071,0.03925440822574646,FALSE,NA,grey20,ns
4.682646680897862,0.5121867599601049,P4ha1,0.5121867599601049,4.682646680897862,TRUE,NA,red3,modest
2.2042355701739402,0.014754329376253445,Oit3,0.014754329376253445,2.2042355701739402,FALSE,NA,grey50,ns
0.3767367585052759,0.08761577559113291,Mcu,0.08761577559113291,0.3767367585052759,FALSE,NA,grey20,ns
0.20640492859666587,-0.058909643226050586,Micu1,-0.058909643226050586,0.20640492859666587,FALSE,NA,grey20,ns
1.2936621086705142,0.18843242205858915,Dnajb12,0.18843242205858915,1.2936621086705142,FALSE,NA,grey20,ns
0.42352587953325627,0.13064323088787255,Ddit4,0.13064323088787255,0.42352587953325627,FALSE,NA,grey20,ns
0.7429862504803739,-0.24829048998227202,Anapc16,-0.24829048998227202,0.7429862504803739,FALSE,NA,grey20,ns
0.6563977080918488,-0.08944609461289936,Ascc1,-0.08944609461289936,0.6563977080918488,FALSE,NA,grey20,ns
1.610524950725776,-0.39891415282588155,Spock2,-0.39891415282588155,1.610524950725776,FALSE,NA,grey20,ns
1.4314394375514785,0.09685614464481468,Chst3,0.09685614464481468,1.4314394375514785,FALSE,NA,grey20,ns
8.463198574853843,-0.6217547615710362,Psap,-0.6217547615710362,8.463198574853843,TRUE,Psap,red3,modest
0.4980057506846253,0.0015372793188863979,Cdh23,0.0015372793188863979,0.4980057506846253,FALSE,NA,grey20,ns
5.2912672684246065,0.2715069014299835,Vsir,0.2715069014299835,5.2912672684246065,FALSE,NA,grey50,ns
0.3321979302057616,-0.0810992607364396,Slc29a3,-0.0810992607364396,0.3321979302057616,FALSE,NA,grey20,ns
3.7286364182606344,0.0570611694600467,Unc5b,0.0570611694600467,3.7286364182606344,FALSE,NA,grey50,ns
0.16541484403628223,0.0272324164342955,Pcbd1,0.0272324164342955,0.16541484403628223,FALSE,NA,grey20,ns
3.2269065844891998,0.3054619056542801,Sgpl1,0.3054619056542801,3.2269065844891998,FALSE,NA,grey50,ns
1.742530010203449,0.019471831015191832,Adamts14,0.019471831015191832,1.742530010203449,FALSE,NA,grey20,ns
0.08912142657832035,0.014182035894261528,Pald1,0.014182035894261528,0.08912142657832035,FALSE,NA,grey20,ns
0.5847425395460096,-0.10432027363347833,Eif4ebp2,-0.10432027363347833,0.5847425395460096,FALSE,NA,grey20,ns
0.3384360023457225,-0.03957939686536503,Lrrc20,-0.03957939686536503,0.3384360023457225,FALSE,NA,grey20,ns
0.4980057506846266,0.008562795822367858,Npffr1,0.008562795822367858,0.4980057506846266,FALSE,NA,grey20,ns
2.719599198009494,0.24567025468408338,Ppa1,0.24567025468408338,2.719599198009494,FALSE,NA,grey50,ns
1.2935517291883305,0.24314300118303914,Sar1a,0.24314300118303914,1.2935517291883305,FALSE,NA,grey20,ns
0.5294566039653084,0.10543797620563078,Tysnd1,0.10543797620563078,0.5294566039653084,FALSE,NA,grey20,ns
1.107278417600489,-0.16586256451897904,Aifm2,-0.16586256451897904,1.107278417600489,FALSE,NA,grey20,ns
0.0863918291035866,0.01923668974946298,H2afy2,0.01923668974946298,0.0863918291035866,FALSE,NA,grey20,ns
0.45385512156848595,-0.08293389232714414,Fam241b,-0.08293389232714414,0.45385512156848595,FALSE,NA,grey20,ns
1.744130080156276,-0.27715415841677027,Tspan15,-0.27715415841677027,1.744130080156276,FALSE,NA,grey20,ns
1.5573765220954978,0.2487822395750833,Hk1,0.2487822395750833,1.5573765220954978,FALSE,NA,grey20,ns
2.483341486901208,0.036818673407357914,Hkdc1,0.036818673407357914,2.483341486901208,FALSE,NA,grey50,ns
